SCH_ID,STU_ID,Profmath2,mathach,byses,usecalc,usecompu,urban,gender
1921,192106,1,54.38,0.07,5,1,0,0
1921,192107,1,65.954,0.879999995,5,1,0,0
1921,192108,1,52.267,1.75,5,1,0,1
1921,192109,1,31.029,0.409999996,5,3,0,1
1921,192110,1,52.22,-0.07,5,1,0,1
1921,192111,1,55.102,1.570000052,5,3,0,1
1921,192112,1,42.001,0.360000014,5,1,0,1
1921,192113,1,49.715,-0.430000007,5,2,0,0
1921,192114,0,16.21,-0.730000019,4,4,0,0
1921,192115,1,54.025,-0.449999988,5,1,0,1
1921,192116,1,31.091,0.029999999,5,1,0,1
1921,192118,1,50.962,0.879999995,5,1,0,0
1921,192119,1,61.861,1.549999952,5,2,0,0
1921,192120,1,48.264,0.730000019,5,1,0,0
1921,192121,0,27.968,-0.090000004,5,2,0,1
1921,192123,1,44.133,0.159999996,5,2,0,1
1921,192124,1,39.543,-0.170000002,5,1,0,1
1921,192125,0,21.773,-0.340000004,5,2,0,1
1922,192201,0,23.431,1.210000038,5,1,0,1
1922,192202,1,51.412,0.800000012,5,2,0,1
1922,192204,0,25.212,0.039999999,2,1,0,1
1922,192205,1,49.726,0.039999999,5,1,0,1
1922,192206,1,44.151,0.370000005,4,1,0,1
1922,192207,1,56.013,-0.930000007,3,2,0,1
1922,192208,1,32.561,0.330000013,5,2,0,1
1922,192211,1,47.976,0.629999995,5,1,0,1
1922,192213,1,50.761,1.070000052,5,1,0,0
1922,192214,0,29.641,0.389999986,5,5,0,1
1922,192215,1,53.093,0,5,2,0,0
1922,192216,1,45.823,1.399999976,5,5,0,1
1922,192217,0,23.81,-0.589999974,5,1,0,1
1931,193101,1,57.79,1.74000001,5,1,0,1
1931,193102,1,48.107,1.019999981,5,5,0,0
1931,193103,1,45.532,0.850000024,4,1,0,0
1931,193104,0,19.79,1.899999976,5,1,0,1
1931,193106,1,54.201,0.050000001,5,1,0,1
1931,193107,1,64.975,1.899999976,5,1,0,1
1931,193108,0,19.093,-0.850000024,2,2,0,1
1931,193109,1,48.218,0.930000007,1,1,0,1
1931,193110,1,36.269,0.899999976,5,1,0,0
1931,193111,0,29.417,-0.300000012,4,1,0,1
1931,193112,1,37.156,1.100000024,5,1,0,0
1931,193114,1,56.664,1.809999943,5,1,0,1
1931,193116,1,50.266,-0.430000007,4,1,0,0
1931,193117,1,48.221,0.050000001,1,3,0,0
1931,193118,0,18.558,0.889999986,5,1,0,0
1931,193119,1,43.006,0.860000014,5,5,0,1
1931,193120,1,55.773,1.659999967,1,1,0,1
1931,193122,1,33.468,-0.180000007,5,1,0,1
1931,193124,1,33.623,0.810000002,5,1,0,1
1931,193125,1,60.145,1.159999967,5,1,0,1
1931,193126,1,41.585,1.919999957,5,1,0,1
1931,193127,1,60.651,1.220000029,4,1,0,0
1931,193128,1,51.98,0.469999999,5,1,0,0
1931,193129,1,48.589,-1.279999971,1,1,0,0
1932,193203,0,25.298,0.699999988,5,1,0,1
1932,193205,0,20.435,-0.49000001,5,2,0,0
1932,193206,1,37.398,-0.930000007,3,4,0,0
1932,193207,0,22.246,-0.01,5,2,0,0
1932,193208,1,56.296,-0.980000019,4,1,0,1
1932,193209,0,26.549,0.119999997,2,1,0,0
1932,193210,0,28.415,-0.579999983,1,1,0,0
1932,193211,0,18.214,-1.149999976,4,5,0,0
1932,193214,1,35.192,-0.360000014,5,2,0,1
1932,193216,1,59.667,0.270000011,4,1,0,0
1932,193219,1,52.941,0.730000019,4,5,0,1
1932,193220,0,22.207,-0.75999999,3,3,0,1
1932,193221,0,16.827,-1.289999962,1,1,0,1
1932,193222,0,28.266,-0.200000003,1,1,0,0
1932,193223,0,18.21,-0.170000002,1,1,0,0
1932,193224,1,51.085,0.899999976,5,1,0,1
1932,193225,1,54.457,1.289999962,5,2,0,0
1932,193227,1,34.11,0.519999981,5,1,0,1
1941,194101,1,45.369,-0.07,5,1,0,1
1941,194105,0,25.022,-0.730000019,2,1,0,0
1941,194106,1,58.479,1.899999976,4,1,0,1
1941,194107,0,16.185,-0.01,2,2,0,0
1941,194108,1,35.684,0.790000021,2,1,0,0
1941,194109,1,33.035,-0.059999999,5,1,0,0
1941,194110,0,29.754,0.050000001,4,1,0,0
1941,194112,1,38.379,-0.300000012,4,1,0,0
1941,194113,0,30.453,-0.889999986,5,1,0,1
1941,194114,1,45.811,0.02,5,1,0,0
1941,194115,1,32.713,0.419999987,2,1,0,0
1941,194116,0,28.926,-0.02,4,1,0,0
1941,194117,1,35.576,0.409999996,5,4,0,0
1941,194118,0,18.318,-0.860000014,2,2,0,1
1941,194119,0,30.601,0.050000001,2,4,0,1
1941,194120,1,38.096,0.810000002,5,1,0,0
1941,194121,1,37.34,1.059999943,5,1,0,0
1941,194123,0,29.062,0.039999999,5,1,0,0
1941,194124,0,20.523,0.460000008,1,1,0,0
1941,194125,1,35.406,0.230000004,5,1,0,0
1941,194126,0,23.174,-0.649999976,2,1,0,1
1941,194127,0,20.783,-0.029999999,2,1,0,1
1941,194128,0,30.222,0.239999995,5,1,0,1
1941,194129,1,43.591,0.119999997,5,1,0,1
1941,194130,1,33.078,-0.07,1,3,0,1
1941,194131,1,33.964,-0.159999996,5,1,0,0
1942,194201,1,42.997,0.439999998,4,5,0,0
1942,194203,1,43.411,1.190000057,3,1,0,0
1942,194205,0,23.556,-0.569999993,5,5,0,1
1942,194206,1,37.522,0.239999995,4,5,0,0
1942,194207,1,36.087,-1.110000014,1,2,0,0
1942,194210,1,47.02,0.389999986,5,3,0,1
1942,194211,1,31.932,-0.170000002,5,5,0,0
1942,194212,1,37.267,-0.079999998,4,1,0,1
1942,194213,1,35.914,0.340000004,5,1,0,0
1942,194214,1,40.673,0.349999994,4,3,0,1
1942,194216,1,36.852,-1.070000052,5,1,0,0
1942,194217,1,46.178,-0.620000005,5,1,0,0
1942,194218,1,43.172,0.239999995,5,1,0,1
1942,194219,1,57.607,-0.270000011,5,1,0,1
1942,194221,0,29.893,-0.959999979,4,1,0,0
1942,194222,1,30.568,-0.170000002,5,1,0,1
1942,194223,1,44.762,-0.449999988,5,1,0,0
1942,194224,1,44.592,0.829999983,5,1,0,1
1942,194225,1,31.768,0.140000001,5,1,0,0
1942,194226,0,23.77,0.129999995,5,1,0,1
1951,195103,1,32.263,0.340000004,2,1,0,1
1951,195104,0,27.269,-0.49000001,4,3,0,0
1951,195105,0,22.409,0.039999999,5,1,0,1
1951,195106,1,32.256,-0.689999998,5,3,0,0
1951,195107,1,51.813,0.75,2,2,0,0
1951,195108,1,30.853,-1.070000052,5,5,0,1
1951,195110,0,25.913,-0.079999998,1,1,0,0
1951,195111,0,19.711,-1.190000057,2,4,0,0
1951,195112,0,17.855,-1.220000029,2,2,0,0
1951,195113,1,32.366,-0.600000024,1,1,0,1
1951,195114,0,29.408,-0.289999992,5,1,0,0
1951,195115,0,29.532,-0.779999971,3,1,0,1
1951,195117,0,21.262,-0.959999979,5,1,0,0
1951,195118,0,25.621,-0.49000001,3,5,0,0
1951,195119,0,24.532,-0.49000001,5,1,0,1
1951,195120,0,21.379,-0.910000026,2,2,0,1
1951,195121,1,61.285,0.439999998,5,3,0,0
1951,195124,1,37.634,-1.279999971,5,2,0,0
1951,195125,0,25.23,-0.75,5,5,0,0
1952,195201,1,47.762,0.910000026,5,5,0,0
1952,195204,1,31.125,-1.25999999,4,5,0,0
1952,195205,1,33.086,-0.300000012,5,1,0,1
1952,195206,1,47.318,0,5,1,0,1
1952,195208,0,23.066,-1.370000005,2,1,0,1
1952,195210,0,13.928,-1.799999952,1,4,0,1
1952,195211,1,31.019,0.610000014,5,1,0,1
1952,195213,0,19.237,0.01,1,1,0,0
1952,195215,0,27.184,-1.00999999,4,5,0,1
1952,195216,0,21.827,0.479999989,2,2,0,1
1952,195217,1,30.887,-1.179999948,4,1,0,1
1952,195218,1,32.161,-0.109999999,5,1,0,1
1952,195219,1,37.337,-0.970000029,5,1,0,0
1952,195222,1,46.445,1.320000052,5,1,0,0
1952,195223,1,48.12,0.610000014,4,5,0,0
1952,195225,1,50.789,0.349999994,5,1,0,1
1952,195227,1,35.986,-1.139999986,5,1,0,1
1952,195228,1,42.619,-0.230000004,5,1,0,1
1952,195229,0,26.132,-0.379999995,5,1,0,0
1952,195230,1,33.819,-0.540000021,1,5,0,1
1952,195231,0,26.296,-0.340000004,2,4,0,0
1952,195232,1,49.667,-0.02,5,1,0,0
1952,195233,0,29.458,-0.769999981,1,1,0,1
1961,196101,1,32.424,-0.059999999,4,4,0,0
1961,196102,1,49.503,0.970000029,4,2,0,0
1961,196103,0,25.619,0.569999993,3,1,0,1
1961,196104,0,25.83,-0.479999989,5,2,0,1
1961,196105,1,34.097,-0.02,5,4,0,0
1961,196106,1,48.678,0.670000017,4,1,0,0
1961,196107,1,39.779,-0.49000001,5,1,0,1
1961,196108,0,23.618,0.519999981,5,4,0,1
1961,196109,0,23.069,0.75999999,4,4,0,0
1961,196110,0,22.4,0.25999999,5,3,0,1
1961,196111,1,52.588,0.75,3,1,0,1
1961,196112,0,28.632,-0.300000012,4,1,0,0
1961,196115,1,35.735,-0.230000004,4,1,0,1
1961,196116,1,33.649,-0.75,5,5,0,0
1961,196118,1,48.542,0.720000029,5,1,0,0
1961,196121,0,21.318,-0.050000001,2,2,0,0
1961,196122,1,40.912,-0.140000001,5,2,0,1
1961,196123,0,16.323,0.409999996,1,4,0,1
1961,196124,0,17.346,-0.810000002,2,3,0,0
1961,196125,0,17.423,-0.49000001,2,5,0,1
1962,196201,0,26.992,-0.50999999,2,4,0,0
1962,196204,1,45.333,-0.230000004,4,1,0,1
1962,196205,1,32.045,-0.07,1,1,0,0
1962,196207,1,50.778,0.980000019,5,2,0,1
1962,196209,0,19.237,0.579999983,2,2,0,1
1962,196210,1,45.73,-0.319999993,2,1,0,0
1962,196212,1,56.125,1.440000057,5,3,0,0
1962,196214,1,41.063,0.419999987,5,2,0,0
1962,196216,1,40.431,0.419999987,5,1,0,1
1962,196217,0,15.225,-0.090000004,2,1,0,1
1962,196220,0,28.112,0.879999995,1,4,0,0
1962,196221,0,26.483,-1.519999981,5,1,0,0
1962,196222,0,17.628,-0.439999998,1,2,0,0
1962,196223,1,46.642,-1,5,1,0,1
1962,196224,1,42.587,-0.230000004,5,3,0,0
1962,196225,1,62.567,1.429999948,5,1,0,1
1962,196227,0,17.05,-0.319999993,3,2,0,1
1962,196228,1,33.849,-0.200000003,5,1,0,0
1962,196229,0,30.055,-1.059999943,5,1,0,1
1962,196231,1,34.295,0.519999981,4,1,0,1
1971,197101,0,26.931,-0.790000021,5,1,0,1
1971,197102,0,29.688,0.550000012,5,3,0,1
1971,197103,1,33.96,-0.07,5,5,0,0
1971,197104,0,15.931,-0.360000014,5,4,0,1
1971,197106,1,51.947,0.01,5,1,0,0
1971,197107,1,45.106,0.310000002,5,1,0,0
1971,197108,1,43.239,-0.239999995,4,1,0,1
1971,197109,1,33.4,0.129999995,5,1,0,0
1971,197111,1,50.662,0.180000007,5,1,0,1
1971,197112,1,45.203,-0.610000014,5,1,0,1
1971,197113,1,52.136,1.080000043,5,3,0,0
1971,197114,1,53.267,0.270000011,5,2,0,1
1971,197117,1,48.094,1.340000033,5,1,0,1
1971,197118,1,42.351,-0.610000014,4,1,0,0
1971,197120,1,50.316,0.150000006,5,1,0,1
1971,197121,1,42.689,0.699999988,5,1,0,1
1971,197122,0,18.021,0.310000002,5,4,0,0
1971,197123,1,38.362,-0.280000001,5,1,0,0
1971,197124,1,38.461,-1.539999962,5,5,0,0
1971,197125,1,48.391,-0.689999998,4,2,0,1
1971,197126,1,44.212,1.149999976,5,1,0,0
1972,197203,1,39.391,0.540000021,5,5,0,1
1972,197204,1,36.135,-0.879999995,2,2,0,1
1972,197205,0,28.245,0.689999998,4,5,0,0
1972,197208,1,47.504,-0.629999995,2,1,0,0
1972,197211,1,36.785,0.680000007,3,2,0,1
1972,197216,1,47.373,1.419999957,5,1,0,1
1972,197217,1,43.396,0.230000004,5,2,0,1
1972,197218,1,53.809,0.400000006,5,1,0,1
1972,197219,1,51.427,1.149999976,5,2,0,1
1972,197220,1,49.715,1.00999999,5,1,0,0
1972,197222,1,51.595,0.75999999,5,1,0,1
1972,197223,1,48.013,0.99000001,4,1,0,0
1981,198101,1,47.523,0.389999986,2,5,0,0
1981,198103,0,24.796,-0.75,5,5,0,1
1981,198105,1,47.963,0.25999999,5,1,0,0
1981,198106,1,32.493,-0.079999998,5,4,0,0
1981,198107,1,36.379,0,2,1,0,1
1981,198108,1,33.155,-0.360000014,1,1,0,0
1981,198109,1,36.025,0.409999996,5,1,0,1
1981,198110,1,46.182,0.589999974,5,2,0,1
1981,198111,1,38.231,0.569999993,5,5,0,0
1981,198112,1,48.553,-0.730000019,4,1,0,0
1981,198113,1,31.399,-0.300000012,5,1,0,1
1981,198114,0,30.317,-0.029999999,4,1,0,0
1981,198116,1,46.382,0.49000001,5,1,0,0
1981,198117,1,42.71,0.589999974,2,1,0,1
1981,198119,1,44.165,-0.25,5,1,0,0
1981,198120,1,34.671,0.140000001,5,1,0,0
1981,198121,1,33.84,0.430000007,1,1,0,0
1981,198123,1,36.107,-0.319999993,5,1,0,0
1981,198124,0,24.007,-0.370000005,4,4,0,0
1981,198125,1,55.12,0.5,5,1,0,0
1981,198126,1,48.005,0.289999992,5,1,0,1
1981,198127,1,34.278,-0.029999999,4,2,0,0
1981,198129,0,23.726,-0.25999999,5,3,0,1
1981,198131,1,43.004,-1.059999943,5,2,0,0
1981,198132,1,45.961,1.570000052,4,5,0,0
1981,198134,1,53.749,-0.050000001,5,1,0,1
1981,198135,0,18.512,-0.25,5,5,0,0
1982,198201,1,32.069,0.769999981,4,5,0,0
1982,198202,1,36.43,0.170000002,3,1,0,1
1982,198203,0,27.723,0.129999995,5,5,0,0
1982,198204,0,15.061,-0.879999995,5,2,0,1
1982,198205,1,40.422,0.079999998,5,1,0,0
1982,198206,1,32.213,-0.189999998,3,1,0,0
1982,198207,1,35.244,0.620000005,5,1,0,0
1982,198209,0,29.255,-0.639999986,4,5,0,0
1982,198210,0,20.547,0.07,4,1,0,1
1982,198211,0,19.198,-0.370000005,2,1,0,1
1982,198213,1,49.035,0.01,2,1,0,1
1982,198214,0,18.289,-1.110000014,2,5,0,0
1982,198215,1,31.829,1.549999952,4,1,0,1
1982,198217,1,43.653,-0.980000019,5,1,0,0
1982,198218,1,36.856,0.610000014,5,1,0,1
1982,198219,0,18.995,-0.769999981,3,5,0,0
1982,198220,0,21.242,-0.959999979,3,1,0,0
1982,198222,0,17.997,-0.860000014,2,1,0,1
1982,198223,0,20.457,-0.430000007,1,1,0,1
1982,198224,1,35.94,-0.660000026,4,1,0,0
1982,198225,0,28.222,-0.389999986,2,2,0,1
1991,199102,0,23.59,0.899999976,5,2,0,1
1991,199103,1,46.959,0.469999999,5,2,0,1
1991,199104,0,25.517,0.779999971,5,1,0,0
1991,199105,1,43.801,0.079999998,5,1,0,1
1991,199108,1,38.372,-0.079999998,5,1,0,0
1991,199110,0,19.954,-0.959999979,2,4,0,0
1991,199111,1,54.681,0.300000012,5,1,0,1
1991,199112,1,31.484,0.140000001,5,5,0,1
1991,199113,1,41.164,0.99000001,5,1,0,1
1991,199114,0,27.764,-0.189999998,5,2,0,1
1991,199115,1,35.466,1.230000019,5,1,0,1
1991,199116,1,56.486,1.460000038,5,3,0,1
1991,199117,1,49.252,0.540000021,5,1,0,0
1991,199119,1,35.365,0.209999993,5,2,0,0
1991,199121,1,49.855,0.769999981,5,1,0,0
1991,199122,0,29.643,0.330000013,5,1,0,0
1991,199123,1,44.679,1.580000043,5,4,0,0
1991,199124,1,42.726,0.340000004,5,1,0,1
1991,199125,1,41.603,0.370000005,5,5,0,1
1991,199126,1,40.864,0.829999983,5,2,0,1
1991,199127,1,60.401,-0.109999999,5,1,0,0
1991,199129,1,38.754,-0.589999974,5,1,0,0
1992,199202,1,47.852,1.399999976,4,1,0,0
1992,199203,1,48.369,1.399999976,5,1,0,1
1992,199204,1,52.966,0.660000026,5,2,0,0
1992,199205,1,38.368,0.720000029,4,5,0,1
1992,199206,0,23.202,-0.150000006,3,2,0,0
1992,199207,1,65.607,0.419999987,5,1,0,0
1992,199209,1,43.333,0.109999999,5,1,0,1
1992,199211,0,28.123,-0.159999996,4,1,0,0
1992,199213,1,60.192,0.850000024,5,1,0,0
1992,199214,1,45.112,-0.419999987,5,1,0,1
1992,199215,1,52.255,0.829999983,2,2,0,1
1992,199217,1,53.467,0.059999999,5,1,0,1
1992,199218,1,39.34,-0.360000014,3,4,0,1
1992,199220,1,54.605,0.910000026,5,1,0,0
1992,199221,0,22.42,-0.159999996,5,5,0,1
1992,199222,1,51.338,0.49000001,2,1,0,1
1992,199223,1,50.089,-0.319999993,3,1,0,1
1992,199225,1,39.169,-0.560000002,5,1,0,0
1992,199226,1,51.704,0.5,4,1,0,1
1992,199227,1,52.204,0.74000001,2,5,0,1
1992,199229,1,43.103,1.090000033,5,1,0,1
1992,199230,1,49.779,-0.310000002,5,2,0,1
2001,200101,1,47.216,-0.209999993,5,1,0,1
2001,200102,0,25.935,-0.730000019,4,5,0,1
2001,200103,1,58.764,0.200000003,5,2,0,1
2001,200106,1,46.855,-0.319999993,1,1,0,0
2001,200107,1,33.962,-0.409999996,2,2,0,0
2001,200109,1,41.355,-0.01,3,3,0,0
2001,200110,1,55.685,-0.519999981,5,1,0,1
2001,200112,1,51.008,0.360000014,4,4,0,0
2001,200114,1,54.646,-1.190000057,5,1,0,1
2001,200115,1,51.147,0,5,1,0,1
2001,200116,1,39.94,0.660000026,2,5,0,0
2001,200117,1,38.279,-0.649999976,5,1,0,1
2001,200120,1,54.016,0.589999974,5,2,0,0
2001,200121,1,58.345,0.920000017,5,2,0,1
2001,200122,1,57.29,1.370000005,5,1,0,1
2001,200123,1,56.317,0.289999992,2,1,0,0
2001,200124,1,40.772,0.689999998,5,5,0,1
2001,200125,1,57.268,1.200000048,5,1,0,1
2001,200126,1,39.799,0.75,5,1,0,0
2001,200127,1,50.028,-0.899999976,4,1,0,0
2001,200128,1,36.564,0.790000021,1,1,0,0
2001,200129,0,29.954,-0.610000014,5,4,0,0
2001,200133,1,48.808,-0.970000029,5,5,0,1
2001,200134,1,51.427,-1.059999943,5,1,0,1
2002,200201,0,19.097,-0.439999998,2,2,0,0
2002,200202,1,35.617,-0.819999993,1,1,0,1
2002,200203,1,46.494,-0.730000019,4,4,0,0
2002,200204,0,22.93,-1.070000052,5,3,0,1
2002,200207,0,29.776,-0.150000006,4,1,0,1
2002,200208,0,22.516,-0.029999999,4,1,0,1
2002,200209,1,38.87,-0.889999986,4,1,0,0
2002,200211,0,29.673,0.01,5,2,0,1
2011,201101,0,15.864,-0.660000026,5,5,0,0
2011,201102,0,30.042,0.079999998,5,1,0,0
2011,201103,0,21.244,-1.129999995,1,4,0,1
2011,201104,1,47.874,-0.819999993,4,2,0,0
2011,201105,1,42.833,-0.449999988,3,1,0,1
2011,201106,1,32.249,-0.090000004,4,3,0,1
2011,201107,1,43.919,0.5,5,2,0,1
2011,201108,0,28.507,-0.050000001,5,1,0,0
2011,201109,1,46.146,0.050000001,4,2,0,0
2011,201110,1,42.777,0.170000002,5,2,0,0
2011,201111,1,58.322,0.330000013,5,1,0,0
2011,201113,1,36.204,0.159999996,3,3,0,0
2011,201114,1,36.732,0.829999983,5,3,0,0
2011,201115,0,20.569,0.540000021,5,2,0,1
2011,201116,0,19.657,-0.660000026,3,1,0,0
2011,201117,1,45.516,-0.239999995,5,2,0,0
2011,201119,0,26.716,-1.110000014,5,1,0,1
2011,201120,0,22.744,0.670000017,5,1,0,1
2011,201121,1,34.03,0.319999993,4,2,0,1
2011,201123,0,27.06,-0.090000004,5,1,0,1
2011,201125,0,23.66,-1.00999999,5,4,0,1
2011,201126,1,52.276,-0.159999996,2,3,0,0
2012,201201,0,23.31,-0.170000002,5,5,0,1
2012,201204,1,45.883,-1.279999971,4,1,0,0
2012,201205,1,32.243,0.330000013,5,1,0,1
2012,201206,0,29.189,-0.670000017,5,1,0,1
2012,201207,0,18.849,-0.400000006,3,3,0,1
2012,201208,1,49.337,0.319999993,5,1,0,1
2012,201210,0,25.166,-1.269999981,3,1,0,0
2012,201212,0,16.967,-1.470000029,5,1,0,1
2012,201213,1,38.748,-0.439999998,5,1,0,1
2012,201215,0,21.205,-0.239999995,5,1,0,1
2012,201216,0,24.635,-0.670000017,5,1,0,1
2012,201218,0,24.217,-0.879999995,5,1,0,0
2012,201221,0,20.154,-0.649999976,5,1,0,0
2012,201222,0,23.451,-0.370000005,5,5,0,1
2012,201223,0,15.536,-0.239999995,4,1,0,0
2012,201224,1,35.671,0.189999998,4,1,0,0
